"","Group.1","Group.2","Group.3","Group.4","x"
"1381",0,"MH",3,2011,0.75
"1382",1,"MH",3,2011,0.25
"1383",0,"MI",3,2011,0.716280576705006
"1384",1,"MI",3,2011,0.283719423294994
"1385",0,"MN",3,2011,0.675888373889533
"1386",1,"MN",3,2011,0.324111626110467
"1387",0,"MO",3,2011,0.751641726773603
"1388",1,"MO",3,2011,0.248358273226397
"1389",0,"MP",3,2011,0.847619047619048
"1390",1,"MP",3,2011,0.152380952380952
"1391",0,"MS",3,2011,0.745756810862564
"1392",1,"MS",3,2011,0.254243189137436
"1393",0,"MT",3,2011,0.616127474649928
"1394",1,"MT",3,2011,0.383872525350072
"1395",0,"NC",3,2011,0.720804729971033
"1396",1,"NC",3,2011,0.279195270028967
"1397",0,"ND",3,2011,0.637539184952978
"1398",1,"ND",3,2011,0.362460815047022
"1399",0,"NE",3,2011,0.701662619092098
"1400",1,"NE",3,2011,0.298337380907902
"1401",0,"NH",3,2011,0.682482937926552
"1402",1,"NH",3,2011,0.317517062073448
"1403",0,"NJ",3,2011,0.816930065297625
"1404",1,"NJ",3,2011,0.183069934702375
"1405",0,"NM",3,2011,0.725205981080256
"1406",1,"NM",3,2011,0.274794018919744
"1407",0,"NV",3,2011,0.748248949369622
"1408",1,"NV",3,2011,0.251751050630378
"1409",0,"NY",3,2011,0.780346213848554
"1410",1,"NY",3,2011,0.219653786151446
"1411",0,"OH",3,2011,0.638722910906983
"1412",1,"OH",3,2011,0.361277089093017
"1413",0,"OK",3,2011,0.689275469603035
"1414",1,"OK",3,2011,0.310724530396965
"1415",0,"OR",3,2011,0.784045271997079
"1416",1,"OR",3,2011,0.215954728002921
"1417",0,"PA",3,2011,0.683657096036325
"1418",1,"PA",3,2011,0.316342903963675
"1419",0,"PR",3,2011,0.368104460093897
"1420",1,"PR",3,2011,0.631895539906103
"1421",0,"PW",3,2011,0.769230769230769
"1422",1,"PW",3,2011,0.230769230769231
"1423",0,"RI",3,2011,0.709910430511413
"1424",1,"RI",3,2011,0.290089569488587
"1425",0,"SC",3,2011,0.710016319869441
"1426",1,"SC",3,2011,0.289983680130559
"1427",0,"SD",3,2011,0.542418426103647
"1428",1,"SD",3,2011,0.457581573896353
"1429",0,"TN",3,2011,0.691667999360307
"1430",1,"TN",3,2011,0.308332000639693
"1431",0,"TX",3,2011,0.715771348688136
"1432",1,"TX",3,2011,0.284228651311864
"1433",0,"UT",3,2011,0.798259047312001
"1434",1,"UT",3,2011,0.201740952687999
"1435",0,"VA",3,2011,0.749084776438649
"1436",1,"VA",3,2011,0.250915223561351
"1437",0,"VI",3,2011,0.546666666666667
"1438",1,"VI",3,2011,0.453333333333333
"1439",0,"VT",3,2011,0.663980660757454
"1440",1,"VT",3,2011,0.336019339242546
"1441",0,"WA",3,2011,0.805213533000555
"1442",1,"WA",3,2011,0.194786466999445
"1443",0,"WI",3,2011,0.634175062148371
"1444",1,"WI",3,2011,0.365824937851629
"1445",0,"WV",3,2011,0.701353637901861
"1446",1,"WV",3,2011,0.298646362098139
"1447",0,"WY",3,2011,0.68448865402549
"1448",1,"WY",3,2011,0.31551134597451
"1449",0,"AK",4,2011,1
"1450",0,"AL",4,2011,0.966958211856171
"1451",1,"AL",4,2011,0.033041788143829
"1452",0,"AR",4,2011,0.0918032786885246
"1453",1,"AR",4,2011,0.908196721311475
"1454",0,"AZ",4,2011,0.107344632768362
"1455",1,"AZ",4,2011,0.892655367231638
"1456",0,"CA",4,2011,0.503194351042367
"1457",1,"CA",4,2011,0.496805648957633
"1458",0,"CO",4,2011,0.976897689768977
"1459",1,"CO",4,2011,0.0231023102310231
"1460",0,"CT",4,2011,0.481012658227848
"1461",1,"CT",4,2011,0.518987341772152
"1462",0,"DC",4,2011,0.666666666666667
"1463",1,"DC",4,2011,0.333333333333333
"1464",1,"DE",4,2011,1
"1465",0,"FL",4,2011,0.654353562005277
"1466",1,"FL",4,2011,0.345646437994723
"1467",0,"FM",4,2011,1
"1468",0,"GA",4,2011,0.388358778625954
"1469",1,"GA",4,2011,0.611641221374046
"1470",0,"GU",4,2011,0
"1471",0,"HI",4,2011,0.918918918918919
"1472",1,"HI",4,2011,0.0810810810810811
"1473",0,"IA",4,2011,0.957894736842105
"1474",1,"IA",4,2011,0.0421052631578947
"1475",0,"ID",4,2011,0.864728192161821
"1476",1,"ID",4,2011,0.13527180783818
"1477",0,"IL",4,2011,0.812834224598931
"1478",1,"IL",4,2011,0.18716577540107
"1479",0,"IN",4,2011,0.677536231884058
"1480",1,"IN",4,2011,0.322463768115942
"1481",0,"KS",4,2011,0.653846153846154
"1482",1,"KS",4,2011,0.346153846153846
"1483",0,"KY",4,2011,0.995836802664446
"1484",1,"KY",4,2011,0.00416319733555371
"1485",0,"LA",4,2011,0.514563106796116
"1486",1,"LA",4,2011,0.485436893203884
"1487",0,"MA",4,2011,0.766848816029144
"1488",1,"MA",4,2011,0.233151183970856
"1489",0,"MD",4,2011,0.722041259500543
"1490",1,"MD",4,2011,0.277958740499457
"1491",0,"ME",4,2011,0.4
"1492",1,"ME",4,2011,0.6
"1493",0,"MI",4,2011,0.684684684684685
"1494",1,"MI",4,2011,0.315315315315315
"1495",0,"MN",4,2011,0.628007402837754
"1496",1,"MN",4,2011,0.371992597162246
"1497",0,"MO",4,2011,0.570731707317073
"1498",1,"MO",4,2011,0.429268292682927
"1499",0,"MS",4,2011,0.807692307692308
"1500",1,"MS",4,2011,0.192307692307692
"1501",0,"MT",4,2011,0.845132743362832
"1502",1,"MT",4,2011,0.154867256637168
"1503",0,"NC",4,2011,0.853423336547734
"1504",1,"NC",4,2011,0.146576663452266
"1505",0,"ND",4,2011,1
"1506",1,"ND",4,2011,0
"1507",0,"NE",4,2011,0.994071146245059
"1508",1,"NE",4,2011,0.00592885375494071
"1509",0,"NJ",4,2011,0.33083645443196
"1510",1,"NJ",4,2011,0.66916354556804
"1511",0,"NM",4,2011,0.833333333333333
"1512",1,"NM",4,2011,0.166666666666667
"1513",0,"NV",4,2011,0.940042826552463
"1514",1,"NV",4,2011,0.0599571734475375
"1515",0,"NY",4,2011,0.723310479921645
"1516",1,"NY",4,2011,0.276689520078355
"1517",0,"OH",4,2011,0.768459434822242
"1518",1,"OH",4,2011,0.231540565177758
"1519",0,"OK",4,2011,0.579418344519016
"1520",1,"OK",4,2011,0.420581655480984
"1521",0,"OR",4,2011,0.919786096256685
"1522",1,"OR",4,2011,0.0802139037433155
"1523",0,"PA",4,2011,0.446659671213711
"1524",1,"PA",4,2011,0.553340328786289
"1525",0,"PR",4,2011,0.717391304347826
"1526",1,"PR",4,2011,0.282608695652174
"1527",0,"PW",4,2011,0.770833333333333
"1528",1,"PW",4,2011,0.229166666666667
"1529",0,"RI",4,2011,0
"1530",1,"RI",4,2011,1
"1531",0,"SC",4,2011,1
"1532",1,"SC",4,2011,0
"1533",0,"SD",4,2011,0.723404255319149
"1534",1,"SD",4,2011,0.276595744680851
"1535",0,"TN",4,2011,0.72
"1536",1,"TN",4,2011,0.28
"1537",0,"TX",4,2011,0.617396593673966
"1538",1,"TX",4,2011,0.382603406326034
"1539",0,"UT",4,2011,1
"1540",1,"UT",4,2011,0
"1541",0,"VA",4,2011,0.241014799154334
"1542",1,"VA",4,2011,0.758985200845666
"1543",0,"WA",4,2011,0.799356223175966
"1544",1,"WA",4,2011,0.200643776824034
"1545",0,"WI",4,2011,0.928950863213811
"1546",1,"WI",4,2011,0.0710491367861886
"1547",0,"WV",4,2011,0.940972222222222
"1548",1,"WV",4,2011,0.0590277777777778
"1549",0,"WY",4,2011,1
"1550",0,"AK",5,2011,0.633898305084746
"1551",1,"AK",5,2011,0.366101694915254
"1552",0,"AL",5,2011,0.68313173214348
"1553",1,"AL",5,2011,0.31686826785652
"1554",0,"AR",5,2011,0.703722740289302
"1555",1,"AR",5,2011,0.296277259710698
"1556",0,"AZ",5,2011,0.647273007494172
"1557",1,"AZ",5,2011,0.352726992505828
"1558",0,"CA",5,2011,0.714852231434711
"1559",1,"CA",5,2011,0.285147768565289
"1560",0,"CO",5,2011,0.679912799750856
"1561",1,"CO",5,2011,0.320087200249144
"1562",0,"CT",5,2011,0.729400705052879
"1563",1,"CT",5,2011,0.270599294947121
"1564",0,"DC",5,2011,0.763353036002149
"1565",1,"DC",5,2011,0.236646963997851
"1566",0,"DE",5,2011,0.642047244094488
"1567",1,"DE",5,2011,0.357952755905512
"1568",0,"FL",5,2011,0.717306795210698
"1569",1,"FL",5,2011,0.282693204789302
"1570",0,"GA",5,2011,0.681048334563773
"1571",1,"GA",5,2011,0.318951665436227
"1572",0,"GU",5,2011,0.88265306122449
"1573",1,"GU",5,2011,0.11734693877551
"1574",0,"HI",5,2011,0.695779500430663
"1575",1,"HI",5,2011,0.304220499569337
"1576",0,"IA",5,2011,0.768183556405354
"1577",1,"IA",5,2011,0.231816443594646
"1578",0,"ID",5,2011,0.686827535777708
"1579",1,"ID",5,2011,0.313172464222292
"1580",0,"IL",5,2011,0.700845137170239
"1581",1,"IL",5,2011,0.299154862829761
"1582",0,"IN",5,2011,0.678795811518325
"1583",1,"IN",5,2011,0.321204188481675
"1584",0,"KS",5,2011,0.702878756041185
"1585",1,"KS",5,2011,0.297121243958815
"1586",0,"KY",5,2011,0.730708802801095
"1587",1,"KY",5,2011,0.269291197198905
"1588",0,"LA",5,2011,0.676447806078279
"1589",1,"LA",5,2011,0.323552193921721
"1590",0,"MA",5,2011,0.692543359488026
"1591",1,"MA",5,2011,0.307456640511974
"1592",0,"MD",5,2011,0.659821343421178
"1593",1,"MD",5,2011,0.340178656578822
"1594",0,"ME",5,2011,0.658426676966654
"1595",1,"ME",5,2011,0.341573323033346
"1596",0,"MI",5,2011,0.658756968133788
"1597",1,"MI",5,2011,0.341243031866212
"1598",0,"MN",5,2011,0.686169038949575
"1599",1,"MN",5,2011,0.313830961050425
"1600",0,"MO",5,2011,0.689335640453531
"1601",1,"MO",5,2011,0.310664359546469
"1602",0,"MP",5,2011,1
"1603",0,"MS",5,2011,0.705957671160654
"1604",1,"MS",5,2011,0.294042328839346
"1605",0,"MT",5,2011,0.680314960629921
"1606",1,"MT",5,2011,0.319685039370079
"1607",0,"NC",5,2011,0.702504276296823
"1608",1,"NC",5,2011,0.297457285080048
"1609",0,"ND",5,2011,0.62356846473029
"1610",1,"ND",5,2011,0.37643153526971
"1611",0,"NE",5,2011,0.704178082191781
"1612",1,"NE",5,2011,0.295821917808219
"1613",0,"NH",5,2011,0.749086600177743
"1614",1,"NH",5,2011,0.250913399822257
"1615",0,"NJ",5,2011,0.737943609121898
"1616",1,"NJ",5,2011,0.262056390878102
"1617",0,"NM",5,2011,0.728848821081831
"1618",1,"NM",5,2011,0.271151178918169
"1619",0,"NV",5,2011,0.707234705805949
"1620",1,"NV",5,2011,0.292765294194051
"1621",0,"NY",5,2011,0.732445449901481
"1622",1,"NY",5,2011,0.267554550098519
"1623",0,"OH",5,2011,0.675172827056021
"1624",1,"OH",5,2011,0.324827172943979
"1625",0,"OK",5,2011,0.670220829753904
"1626",1,"OK",5,2011,0.329779170246096
"1627",0,"OR",5,2011,0.699035647459579
"1628",1,"OR",5,2011,0.300964352540421
"1629",0,"PA",5,2011,0.679377779669312
"1630",1,"PA",5,2011,0.320622220330688
"1631",0,"PR",5,2011,0.650635055038103
"1632",1,"PR",5,2011,0.349364944961897
"1633",0,"RI",5,2011,0.707534246575342
"1634",1,"RI",5,2011,0.292465753424658
"1635",0,"SC",5,2011,0.728189028420357
"1636",1,"SC",5,2011,0.271810971579643
"1637",0,"SD",5,2011,0.62458413587813
"1638",1,"SD",5,2011,0.37541586412187
"1639",0,"TN",5,2011,0.715075345849802
"1640",1,"TN",5,2011,0.284924654150198
"1641",0,"TX",5,2011,0.675040167530193
"1642",1,"TX",5,2011,0.324959832469807
"1643",0,"UT",5,2011,0.651748534465333
"1644",1,"UT",5,2011,0.348251465534667
"1645",0,"VA",5,2011,0.712167541683494
"1646",1,"VA",5,2011,0.287832458316506
"1647",0,"VI",5,2011,0.74235807860262
"1648",1,"VI",5,2011,0.25764192139738
"1649",0,"VT",5,2011,0.700551497987778
"1650",1,"VT",5,2011,0.299448502012222
"1651",0,"WA",5,2011,0.692934700875267
"1652",1,"WA",5,2011,0.307065299124733
"1653",0,"WI",5,2011,0.656969485092144
"1654",1,"WI",5,2011,0.343030514907856
"1655",0,"WV",5,2011,0.719005111772335
"1656",1,"WV",5,2011,0.280994888227665
"1657",0,"WY",5,2011,0.584297936587821
"1658",1,"WY",5,2011,0.415702063412179
"1659",0,"AK",6,2011,0.910614525139665
"1660",1,"AK",6,2011,0.0893854748603352
"1661",0,"AL",6,2011,0.801047120418848
"1662",1,"AL",6,2011,0.198952879581152
"1663",0,"AR",6,2011,0.931407942238267
"1664",1,"AR",6,2011,0.0685920577617329
"1665",0,"AZ",6,2011,0.853985264567984
"1666",1,"AZ",6,2011,0.145344943067649
"1667",0,"CA",6,2011,0.947533504419732
"1668",1,"CA",6,2011,0.0362132877102937
"1669",0,"CO",6,2011,0.575757575757576
"1670",1,"CO",6,2011,0.424242424242424
"1671",0,"CT",6,2011,0.85632183908046
"1672",1,"CT",6,2011,0.14367816091954
"1673",0,"DC",6,2011,0.599364069952305
"1674",1,"DC",6,2011,0.36248012718601
"1675",0,"DE",6,2011,1
"1676",1,"DE",6,2011,0
"1677",0,"FL",6,2011,0.711590296495957
"1678",1,"FL",6,2011,0.288409703504043
"1679",0,"GA",6,2011,0.872909698996655
"1680",1,"GA",6,2011,0.127090301003344
"1681",0,"HI",6,2011,0.971264367816092
"1682",1,"HI",6,2011,0.028735632183908
"1683",0,"IA",6,2011,0.917627677100494
"1684",1,"IA",6,2011,0.0823723228995058
"1685",0,"ID",6,2011,0.893939393939394
"1686",1,"ID",6,2011,0.106060606060606
"1687",0,"IL",6,2011,0.727272727272727
"1688",1,"IL",6,2011,0.272727272727273
"1689",0,"IN",6,2011,0.919881305637982
"1690",1,"IN",6,2011,0.0801186943620178
"1691",0,"KS",6,2011,0.488636363636364
"1692",1,"KS",6,2011,0.511363636363636
"1693",0,"KY",6,2011,0.763473053892216
"1694",1,"KY",6,2011,0.236526946107784
"1695",0,"LA",6,2011,0.912371134020619
"1696",1,"LA",6,2011,0.0876288659793814
"1697",0,"MA",6,2011,0.70062893081761
"1698",1,"MA",6,2011,0.29937106918239
"1699",0,"MD",6,2011,0.504795557799091
"1700",1,"MD",6,2011,0.495204442200909
"1701",0,"ME",6,2011,0.940298507462687
"1702",1,"ME",6,2011,0.0597014925373134
"1703",0,"MI",6,2011,0.84367816091954
"1704",1,"MI",6,2011,0.15632183908046
"1705",0,"MN",6,2011,0.859610027855153
"1706",1,"MN",6,2011,0.140389972144847
"1707",0,"MO",6,2011,0.612474437627812
"1708",1,"MO",6,2011,0.387525562372188
"1709",0,"MS",6,2011,1
"1710",1,"MS",6,2011,0
"1711",0,"MT",6,2011,1
"1712",0,"NC",6,2011,0.880650994575045
"1713",1,"NC",6,2011,0.119349005424955
"1714",0,"ND",6,2011,0.739130434782609
"1715",1,"ND",6,2011,0.260869565217391
"1716",0,"NE",6,2011,0.812286689419795
"1717",1,"NE",6,2011,0.187713310580205
"1718",0,"NH",6,2011,0.895615866388309
"1719",1,"NH",6,2011,0.104384133611691
"1720",0,"NJ",6,2011,0.480909829406986
"1721",1,"NJ",6,2011,0.519090170593014
"1722",0,"NM",6,2011,0.878048780487805
"1723",1,"NM",6,2011,0.121951219512195
"1724",0,"NV",6,2011,0.91304347826087
"1725",1,"NV",6,2011,0.0869565217391304
"1726",0,"NY",6,2011,0.882191780821918
"1727",1,"NY",6,2011,0.117808219178082
"1728",0,"OH",6,2011,0.670756646216769
"1729",1,"OH",6,2011,0.329243353783231
"1730",0,"OK",6,2011,0.384615384615385
"1731",1,"OK",6,2011,0.615384615384615
"1732",0,"OR",6,2011,0.915974596971177
"1733",1,"OR",6,2011,0.0840254030288227
"1734",0,"PA",6,2011,0.707547169811321
"1735",1,"PA",6,2011,0.292452830188679
"1736",0,"PR",6,2011,0.621621621621622
"1737",1,"PR",6,2011,0.378378378378378
"1738",0,"RI",6,2011,0.885714285714286
"1739",1,"RI",6,2011,0.114285714285714
"1740",0,"SC",6,2011,0.8
"1741",1,"SC",6,2011,0.2
"1742",0,"SD",6,2011,0.944444444444444
"1743",1,"SD",6,2011,0.0555555555555556
"1744",0,"TN",6,2011,0.655737704918033
"1745",1,"TN",6,2011,0.344262295081967
"1746",0,"TX",6,2011,0.680320569902048
"1747",1,"TX",6,2011,0.319679430097952
"1748",0,"UT",6,2011,0.916256157635468
"1749",1,"UT",6,2011,0.083743842364532
"1750",0,"VA",6,2011,0.654976303317536
"1751",1,"VA",6,2011,0.345023696682464
"1752",0,"VT",6,2011,0.675324675324675
"1753",1,"VT",6,2011,0.324675324675325
"1754",0,"WA",6,2011,0.88173455978975
"1755",1,"WA",6,2011,0.11826544021025
"1756",0,"WI",6,2011,0.88
"1757",1,"WI",6,2011,0.12
"1758",0,"WV",6,2011,1
"1759",1,"WV",6,2011,0
"1760",0,"WY",6,2011,0.830188679245283
"1761",1,"WY",6,2011,0.169811320754717
"1762",0,"AK",7,2011,0.724386724386724
"1763",1,"AK",7,2011,0.275613275613276
"1764",0,"AL",7,2011,0.771282395370293
"1765",1,"AL",7,2011,0.228717604629707
"1766",0,"AR",7,2011,0.665553932818694
"1767",1,"AR",7,2011,0.334446067181306
"1768",0,"AZ",7,2011,0.799657770540667
"1769",1,"AZ",7,2011,0.200342229459333
"1770",0,"CA",7,2011,0.744963159106608
"1771",1,"CA",7,2011,0.254605111673958
"1772",0,"CO",7,2011,0.707898971524523
"1773",1,"CO",7,2011,0.292101028475478
"1774",0,"CT",7,2011,0.719474835886214
"1775",1,"CT",7,2011,0.280525164113786
"1776",0,"DC",7,2011,0.815765989092712
"1777",1,"DC",7,2011,0.184234010907288
"1778",0,"DE",7,2011,0.665209471766849
"1779",1,"DE",7,2011,0.334790528233151
"1780",0,"FL",7,2011,0.725460026376939
"1781",1,"FL",7,2011,0.274539973623061
"1782",0,"GA",7,2011,0.729033728350046
"1783",1,"GA",7,2011,0.270966271649954
"1784",0,"GU",7,2011,0.940298507462687
"1785",1,"GU",7,2011,0.0597014925373134
"1786",0,"HI",7,2011,0.749272550921436
"1787",1,"HI",7,2011,0.250727449078564
"1788",0,"IA",7,2011,0.848064644852354
"1789",1,"IA",7,2011,0.151935355147646
"1790",0,"ID",7,2011,0.600333518621456
"1791",1,"ID",7,2011,0.399666481378544
"1792",0,"IL",7,2011,0.721818958155423
"1793",1,"IL",7,2011,0.278181041844577
"1794",0,"IN",7,2011,0.741461034434686
"1795",1,"IN",7,2011,0.258538965565314
"1796",0,"KS",7,2011,0.717184438846907
"1797",1,"KS",7,2011,0.282815561153093
"1798",0,"KY",7,2011,0.789895749799519
"1799",1,"KY",7,2011,0.209875128880742
"1800",0,"LA",7,2011,0.700068540095956
"1801",1,"LA",7,2011,0.299931459904044
"1802",0,"MA",7,2011,0.762189781021898
"1803",1,"MA",7,2011,0.237810218978102
"1804",0,"MD",7,2011,0.675378185884984
"1805",1,"MD",7,2011,0.324621814115016
"1806",0,"ME",7,2011,0.834654586636467
"1807",1,"ME",7,2011,0.165345413363533
"1808",0,"MI",7,2011,0.711396453600489
"1809",1,"MI",7,2011,0.288603546399511
"1810",0,"MN",7,2011,0.81556420233463
"1811",1,"MN",7,2011,0.18443579766537
"1812",0,"MO",7,2011,0.793335254009411
"1813",1,"MO",7,2011,0.206664745990589
"1814",0,"MS",7,2011,0.760262378332628
"1815",1,"MS",7,2011,0.239737621667372
"1816",0,"MT",7,2011,0.584026622296173
"1817",1,"MT",7,2011,0.415973377703827
"1818",0,"NC",7,2011,0.728101515338179
"1819",1,"NC",7,2011,0.271898484661821
"1820",0,"ND",7,2011,0.754908169727676
"1821",1,"ND",7,2011,0.245091830272324
"1822",0,"NE",7,2011,0.679897567221511
"1823",1,"NE",7,2011,0.320102432778489
"1824",0,"NH",7,2011,0.800654485955822
"1825",1,"NH",7,2011,0.199345514044178
"1826",0,"NJ",7,2011,0.727184600470849
"1827",1,"NJ",7,2011,0.272815399529151
"1828",0,"NM",7,2011,0.725658297611757
"1829",1,"NM",7,2011,0.274341702388243
"1830",0,"NV",7,2011,0.759558823529412
"1831",1,"NV",7,2011,0.240441176470588
"1832",0,"NY",7,2011,0.780937260794375
"1833",1,"NY",7,2011,0.219062739205625
"1834",0,"OH",7,2011,0.725791737260524
"1835",1,"OH",7,2011,0.274208262739476
"1836",0,"OK",7,2011,0.733134140588143
"1837",1,"OK",7,2011,0.266865859411857
"1838",0,"OR",7,2011,0.765652707679716
"1839",1,"OR",7,2011,0.234347292320284
"1840",0,"PA",7,2011,0.713326389650258
"1841",1,"PA",7,2011,0.286646201074444
"1842",0,"PR",7,2011,0.742416272137472
"1843",1,"PR",7,2011,0.257583727862528
"1844",0,"RI",7,2011,0.759528487229862
"1845",1,"RI",7,2011,0.240471512770138
"1846",0,"SC",7,2011,0.791350792556857
"1847",1,"SC",7,2011,0.208649207443143
"1848",0,"SD",7,2011,0.662701189643107
"1849",1,"SD",7,2011,0.337298810356893
"1850",0,"TN",7,2011,0.721787112851549
"1851",1,"TN",7,2011,0.278212887148451
"1852",0,"TX",7,2011,0.711032660790686
"1853",1,"TX",7,2011,0.288967339209314
"1854",0,"UT",7,2011,0.76854896354539
"1855",1,"UT",7,2011,0.23145103645461
"1856",0,"VA",7,2011,0.757546486355953
"1857",1,"VA",7,2011,0.242453513644047
"1858",0,"VI",7,2011,0.852941176470588
"1859",1,"VI",7,2011,0.147058823529412
"1860",0,"VT",7,2011,0.824148085822465
"1861",1,"VT",7,2011,0.175851914177535
"1862",0,"WA",7,2011,0.786409736308316
"1863",1,"WA",7,2011,0.213590263691684
"1864",0,"WI",7,2011,0.761782523873088
"1865",1,"WI",7,2011,0.238217476126912
"1866",0,"WV",7,2011,0.867267165193746
"1867",1,"WV",7,2011,0.132732834806254
"1868",0,"WY",7,2011,0.586826347305389
"1869",1,"WY",7,2011,0.413173652694611
"1870",0,"AK",8,2011,0
"1871",1,"AK",8,2011,0
"1872",0,"AL",8,2011,0.91822429906542
"1873",1,"AL",8,2011,0.0817757009345794
"1874",0,"AR",8,2011,0.947916666666667
"1875",1,"AR",8,2011,0.0520833333333333
"1876",0,"AZ",8,2011,0.950819672131148
"1877",1,"AZ",8,2011,0.0491803278688525
"1878",0,"CA",8,2011,0.52319842053307
"1879",1,"CA",8,2011,0.47680157946693
"1880",0,"CO",8,2011,0.913385826771654
"1881",1,"CO",8,2011,0.0866141732283465
"1882",0,"CT",8,2011,0.784530386740331
"1883",1,"CT",8,2011,0.215469613259669
"1884",0,"DC",8,2011,0.827272727272727
"1885",1,"DC",8,2011,0.172727272727273
"1886",1,"DE",8,2011,1
"1887",0,"FL",8,2011,0.819460726846424
"1888",1,"FL",8,2011,0.180539273153576
"1889",0,"GA",8,2011,0.599864590385917
"1890",1,"GA",8,2011,0.400135409614083
"1891",0,"HI",8,2011,0
"1892",1,"HI",8,2011,1
"1893",0,"IA",8,2011,0.612021857923497
"1894",1,"IA",8,2011,0.387978142076503
"1895",0,"ID",8,2011,0.666666666666667
"1896",1,"ID",8,2011,0.333333333333333
"1897",0,"IL",8,2011,0.817322834645669
"1898",1,"IL",8,2011,0.182677165354331
"1899",0,"IN",8,2011,0.72354211663067
"1900",1,"IN",8,2011,0.27645788336933
"1901",0,"KS",8,2011,1
"1902",1,"KS",8,2011,0
"1903",0,"KY",8,2011,0.450980392156863
"1904",1,"KY",8,2011,0.549019607843137
"1905",0,"LA",8,2011,0.954545454545455
"1906",1,"LA",8,2011,0.0454545454545455
"1907",0,"MA",8,2011,0.733727810650888
"1908",1,"MA",8,2011,0.266272189349112
"1909",0,"MD",8,2011,0.577777777777778
"1910",1,"MD",8,2011,0.422222222222222
"1911",0,"ME",8,2011,0.968085106382979
"1912",1,"ME",8,2011,0.0319148936170213
"1913",0,"MI",8,2011,0.8625
"1914",1,"MI",8,2011,0.1375
"1915",0,"MN",8,2011,0.788235294117647
"1916",1,"MN",8,2011,0.211764705882353
"1917",0,"MO",8,2011,0.854660347551343
"1918",1,"MO",8,2011,0.145339652448657
"1919",0,"MS",8,2011,0.952941176470588
"1920",1,"MS",8,2011,0.0470588235294118
"1921",0,"MT",8,2011,0.625
"1922",1,"MT",8,2011,0.375
"1923",0,"NC",8,2011,0.984962406015037
"1924",1,"NC",8,2011,0.0150375939849624
"1925",0,"ND",8,2011,1
"1926",0,"NE",8,2011,0.695238095238095
"1927",1,"NE",8,2011,0.304761904761905
"1928",0,"NH",8,2011,1
"1929",1,"NH",8,2011,0
"1930",0,"NJ",8,2011,0.906565656565657
"1931",1,"NJ",8,2011,0.0934343434343434
"1932",0,"NM",8,2011,0.702127659574468
"1933",1,"NM",8,2011,0.297872340425532
"1934",0,"NV",8,2011,0.763157894736842
"1935",1,"NV",8,2011,0.236842105263158
"1936",0,"NY",8,2011,0.800388134183532
"1937",1,"NY",8,2011,0.199611865816468
"1938",0,"OH",8,2011,0.49438202247191
"1939",1,"OH",8,2011,0.50561797752809
"1940",0,"OK",8,2011,0.709302325581395
"1941",1,"OK",8,2011,0.290697674418605
"1942",0,"OR",8,2011,0.891891891891892
"1943",1,"OR",8,2011,0.108108108108108
"1944",0,"PA",8,2011,0.648221343873518
"1945",1,"PA",8,2011,0.351778656126482
"1946",0,"PR",8,2011,0.558823529411765
"1947",1,"PR",8,2011,0.441176470588235
"1948",0,"RI",8,2011,0.961538461538462
"1949",1,"RI",8,2011,0.0384615384615385
"1950",0,"SC",8,2011,0.905882352941176
"1951",1,"SC",8,2011,0.0941176470588235
"1952",0,"SD",8,2011,1
"1953",1,"SD",8,2011,0
"1954",0,"TN",8,2011,0.460267505900865
"1955",1,"TN",8,2011,0.539732494099134
"1956",0,"TX",8,2011,0.350393700787402
"1957",1,"TX",8,2011,0.649606299212598
"1958",0,"UT",8,2011,0.819444444444444
"1959",1,"UT",8,2011,0.180555555555556
"1960",0,"VA",8,2011,0.938101788170564
"1961",1,"VA",8,2011,0.061898211829436
"1962",0,"VT",8,2011,1
"1963",0,"WA",8,2011,0.909836065573771
"1964",1,"WA",8,2011,0.0901639344262295
"1965",0,"WI",8,2011,0.802631578947368
"1966",1,"WI",8,2011,0.197368421052632
"1967",0,"WV",8,2011,1
"1968",1,"WV",8,2011,0
"1969",0,"WY",8,2011,0
"1970",0,"AK",17,2011,0.456521739130435
"1971",1,"AK",17,2011,0.543478260869565
"1972",0,"AL",17,2011,0.422764227642276
"1973",1,"AL",17,2011,0.577235772357724
"1974",0,"AR",17,2011,0.38013698630137
"1975",1,"AR",17,2011,0.61986301369863
"1976",0,"AZ",17,2011,0.633997785160576
"1977",1,"AZ",17,2011,0.366002214839424
"1978",0,"CA",17,2011,0.46765071044282
"1979",1,"CA",17,2011,0.531935439370948
"1980",0,"CO",17,2011,0.411157024793388
"1981",1,"CO",17,2011,0.588842975206612
"1982",0,"CT",17,2011,0.395136778115502
"1983",1,"CT",17,2011,0.604863221884498
"1984",0,"DC",17,2011,0.587703435804702
"1985",1,"DC",17,2011,0.412296564195298
"1986",0,"DE",17,2011,0.422053231939163
"1987",1,"DE",17,2011,0.577946768060836
"1988",0,"FL",17,2011,0.538877620013523
"1989",1,"FL",17,2011,0.461122379986477
"1990",0,"GA",17,2011,0.409090909090909
"1991",1,"GA",17,2011,0.590909090909091
"1992",0,"HI",17,2011,0.527027027027027
"1993",1,"HI",17,2011,0.472972972972973
"1994",0,"IA",17,2011,0.36319612590799
"1995",1,"IA",17,2011,0.63680387409201
"1996",0,"ID",17,2011,0.426086956521739
"1997",1,"ID",17,2011,0.573913043478261
